vertrag;opbel;tariftyp;classe;anlage;anomes;vkont;city1;ClasseTxt;Subclasse;Modalidade;Subgrupo;tipofat;Consumo;Demanda;billing_period;DiasFatura;De;Ate;belnr;ablbelnr;MotivoLeitura;UnidadeLeitura;eq1;Registrador;DataLeitura;TipoLeitura;Leitura;StatusLeitura;NotaDeLeitura;Medicao;FlagGD;Operando;Fator;DataAte;DataDe;InscricaoEstadual;DataLigacaoUC;DataEncerramentoContrato
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;4;30/09/2022;1;4791005;1; ;-26377452;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;6;30/09/2022;1;26377452;1; ;26377241;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;7;30/09/2022;1;107;1; ;-117731;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;9;30/09/2022;1;211;1; ;-25397;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;10;30/09/2022;1;25608;1; ;-14135668;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;12;30/09/2022;1;31181;1; ;31123;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;13;30/09/2022;1;58;1; ;-300864;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;14;30/09/2022;1;14161276;1; ;13415383;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;15;30/09/2022;1;2233203;1; ;-24144249;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;17;30/09/2022;1;11928073;1; ;11927966;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;21;30/09/2022;1;140157;1; ;-4650848;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;23;30/09/2022;1;745893;1; ;644618;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;24;30/09/2022;1;447;1; ;-139710;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;26;30/09/2022;1;588;1; ;-30593;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;27;30/09/2022;1;101722;1; ;101275;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;2,20E+11;V4;340;1491701;202209;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;8.89;0.07;2022/08;31;31/07/2022;31/08/2022;5,92E+11;6,00E+19;1;T45VV01X;ECY92852;29;30/09/2022;1;117838;1; ;-118121;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;1;31/08/2022;1;310822;1; ;310714;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;2;31/08/2022;1;235959;1; ;210458;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;3;31/08/2022;1;31053524;1; ;30313769;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;4;31/08/2022;1;4773486;1; ;4742516;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;6;31/08/2022;1;26280038;1; ;26141119;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;7;31/08/2022;1;108;1; ;-4773378;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;9;31/08/2022;1;210;1; ;-376;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;10;31/08/2022;1;25501;1; ;-285321;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;12;31/08/2022;1;30970;1; ;-26249068;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;13;31/08/2022;1;57;1; ;-14102846;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;14;31/08/2022;1;14102903;1; ;14102693;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;15;31/08/2022;1;2223606;1; ;-28829918;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;17;31/08/2022;1;11879297;1; ;11879240;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;21;31/08/2022;1;138919;1; ;-11740378;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;23;31/08/2022;1;739755;1; ;739317;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;24;31/08/2022;1;438;1; ;-116811;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;26;31/08/2022;1;586;1; ;-100251;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;27;31/08/2022;1;101275;1; ;-2122331;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,96E+11;V4;340;1491701;202208;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.02;0.07;2022/07;31;30/06/2022;31/07/2022;5,70E+11;6,00E+19;1;T45VV01X;ECY92852;29;31/08/2022;1;117249;1; ;-118710;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;1;31/07/2022;1;310722;1; ;194060;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;2;31/07/2022;1;235959;1; ;210566;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;3;31/07/2022;1;30930069;1; ;4753974;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;4;31/07/2022;1;4753974;1; ;4518015;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;6;31/07/2022;1;26176095;1; ;26145335;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;7;31/07/2022;1;108;1; ;-11825939;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;9;31/07/2022;1;205;1; ;97;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;10;31/07/2022;1;25393;1; ;-2187213;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;12;31/07/2022;1;30760;1; ;-106770;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;13;31/07/2022;1;56;1; ;-14038597;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;14;31/07/2022;1;14038653;1; ;14038448;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;15;31/07/2022;1;2212606;1; ;2212161;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;17;31/07/2022;1;11826047;1; ;11092933;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;21;31/07/2022;1;137530;1; ;-4616444;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;23;31/07/2022;1;733114;1; ;733059;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;24;31/07/2022;1;445;1; ;-310277;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;26;31/07/2022;1;537;1; ;-30929532;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;27;31/07/2022;1;100837;1; ;100300;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,92E+11;V4;340;1491701;202207;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.02;0.07;2022/06;30;31/05/2022;30/06/2022;5,54E+11;6,00E+19;1;T45VV01X;ECY92852;29;31/07/2022;1;116662;1; ;116606;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;1;30/06/2022;1;300622;1; ;184497;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;2;30/06/2022;1;235959;1; ;-488402;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;3;30/06/2022;1;30790970;1; ;26057349;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;4;30/06/2022;1;4733621;1; ;4708336;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;6;30/06/2022;1;26057349;1; ;26057114;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;7;30/06/2022;1;116;1; ;-2200333;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;9;30/06/2022;1;218;1; ;-235741;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;10;30/06/2022;1;25285;1; ;-275337;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;12;30/06/2022;1;30555;1; ;-30760415;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;13;30/06/2022;1;55;1; ;-11760504;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;14;30/06/2022;1;13961008;1; ;13960892;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;15;30/06/2022;1;2200449;1; ;2199950;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;17;30/06/2022;1;11760559;1; ;11759806;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;21;30/06/2022;1;135941;1; ;135723;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;23;30/06/2022;1;724361;1; ;-25332988;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;24;30/06/2022;1;499;1; ;-99892;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;26;30/06/2022;1;753;1; ;-13960255;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;27;30/06/2022;1;100391;1; ;69836;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,52E+11;V4;340;1491701;202206;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;9.97;0.07;2022/05;31;30/04/2022;31/05/2022;5,04E+11;6,00E+19;1;T45VV01X;ECY92852;29;30/06/2022;1;116125;1; ;-19816;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,00E+11;V4;340;1491701;202205;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.91;0.07;2022/04;30;31/03/2022;30/04/2022;5,01E+11;6,00E+19;1;T45VV01X;ECY92852;1;31/05/2022;1;310522;1; ;-11394555;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,00E+11;V4;340;1491701;202205;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.91;0.07;2022/04;30;31/03/2022;30/04/2022;5,01E+11;6,00E+19;1;T45VV01X;ECY92852;2;31/05/2022;1;235959;1; ;136067;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,00E+11;V4;340;1491701;202205;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.91;0.07;2022/04;30;31/03/2022;30/04/2022;5,01E+11;6,00E+19;1;T45VV01X;ECY92852;3;31/05/2022;1;30665656;1; ;16770609;Sem GD;NA;null;null;null;83478914;20180830;99991231
501522708;1,00E+11;V4;340;1491701;202205;2,90E+11;VILA VELHA;Comercial;Outros servi̤os e outras atividades;Verde;A4;faturado;10.91;0.07;2022/04;30;31/03/2022;30/04/2022;5,01E+11;6,00E+19;1;T45VV01X;ECY92852;4;31/05/2022;1;4714849;1; ;4713915;Sem GD;NA;null;null;null;83478914;20180830;99991231
